300,76.88075240000003,33.5933
600,91.0622288,33.6893
900,102.2099716,33.7853
1200,98.073898,33.884
1500,93.51028720000001,33.9796
1800,96.00282079999992,34.0751
2100,98.13362960000001,34.1703
2400,98.53941279999999,34.2679
2700,95.79761639999997,34.3625
3000,104.8879712000001,34.4566
3300,99.17668119999999,34.553
3600,95.79853120000007,34.6462
3900,95.22222039999996,34.7389
4200,92.15845800000002,34.831
4500,88.71153079999996,34.9252
4800,98.17996119999999,35.016
5100,98.16266440000001,35.1062
5400,100.0654292,35.1982
5700,95.34748840000009,35.2868
6000,94.89806439999995,35.3746
6300,92.68417840000002,35.4615
6600,97.44187039999996,35.5501
6900,97.25858639999994,35.6352
7200,107.0794188,35.7193
7500,100.1437864,35.8048
7800,101.3908364,35.8868
8100,98.23918160000001,35.9677
8400,96.7588164,36.0475
8700,92.10029480000003,36.1284
9000,83.78766960000003,36.2058
9300,86.50117479999999,36.282
9600,82.86039480000001,36.3591
9900,88.71878320000003,36.4326
10200,86.61223440000005,36.5048
10500,85.51778160000001,36.5757
10800,84.33754239999998,36.6471
11100,82.59795639999997,36.7151
11400,90.27144760000002,36.7816
11700,88.28172519999995,36.8484
12000,87.79116560000011,36.9119
12300,91.6992092,36.9737
12600,91.49692000000002,37.034
12900,83.1695744,37.0944
13200,86.64071239999998,37.1514
13500,83.16048119999996,37.2067
13800,87.07790759999993,37.2618
14100,93.61413879999998,37.3137
14400,89.96501800000001,37.3638
14700,86.73560000000003,37.4122
15000,84.90798719999998,37.4601
15300,82.458288,37.5048
15600,86.20087759999996,37.5477
15900,87.33897360000003,37.5899
16200,82.77654559999996,37.629
16500,83.71757880000004,37.6662
16800,88.06878559999998,37.7016
17100,80.55474360000004,37.7359
17400,86.68483239999999,37.7673
17700,89.19311159999997,37.7968
18000,85.09814719999994,37.8251
18300,87.78910999999997,37.8506
18600,86.60394000000008,37.8741
18900,84.37291879999995,37.8956
19200,81.01058960000003,37.9156
19500,79.47731720000003,37.933
19800,80.72089120000003,37.9484
20100,82.44657479999999,37.9621
20400,80.99836359999998,37.9734
20700,84.36061719999996,37.9826
21000,85.56673599999999,37.9898
21300,90.71158960000005,37.9951
21600,87.38373840000013,37.9981
21900,84.47680320000001,37.999
22200,82.8244152000001,37.9979
22500,84.63958079999999,37.9947
22800,81.44646360000003,37.9894
23100,85.55611040000001,37.9821
23400,80.17806320000001,37.9725
23700,80.91525360000006,37.961
24000,82.95273679999995,37.9476
24300,86.42507959999995,37.9316
24600,78.1245952,37.914
24900,80.28012680000001,37.8943
25200,79.86836919999996,37.8727
25500,80.66503359999993,37.8484
25800,82.09958359999999,37.8227
26100,85.37878720000005,37.7951
26400,86.878378,37.7646
26700,84.88338479999999,37.733
27000,77.15981839999998,37.6995
27300,86.60450000000004,37.6641
27600,86.55811439999997,37.6256
27900,85.51081920000006,37.5863
28200,79.60070400000001,37.5452
28500,83.08777680000001,37.5009
28800,86.26925560000004,37.456
29100,91.65395039999996,37.4094
29400,89.78364719999993,37.3609
29700,91.98304720000004,37.3092
30000,95.36393120000001,37.2572
30300,90.79657479999997,37.2035
30600,84.98231159999996,37.1464
30900,86.61352119999995,37.0893
31200,88.89882,37.0305
31500,88.78248519999995,36.9702
31800,95.55823080000002,36.9064
32100,94.53526079999996,36.8428
32400,96.88455239999999,36.7778
32700,94.99076439999999,36.7092
33000,94.76759000000001,36.6411
33300,95.57639679999998,36.5716
33600,92.57849439999998,36.5007
33900,85.82300439999997,36.4263
34200,89.78388199999995,36.3526
34500,83.6376456,36.2777
34800,84.05682799999998,36.1992
35100,89.30126960000005,36.1217
35400,92.08266479999998,36.043
35700,90.72789999999996,35.9631
36000,90.8940372000001,35.8798
36300,93.59844119999997,35.7977
36600,93.776248,35.7145
36900,91.68141200000005,35.6279
37200,91.54624519999997,35.5428
37500,97.65495279999996,35.4567
37800,92.50668599999996,35.3697
38100,90.15335240000005,35.2793
38400,92.49590200000004,35.1906
38700,90.91445039999999,35.1012
39000,92.7327136000001,35.0083
39300,93.90639040000006,34.9175
39600,94.51850919999998,34.8259
39900,93.4970848,34.7338
40200,93.3994916,34.6384
40500,93.56937840000005,34.5452
40800,97.79862439999999,34.4515
41100,100.1448844000001,34.3546
41400,102.8080439999999,34.26
41700,96.6130292,34.1651
42000,101.3460952,34.07
42300,103.5429104,33.9717
42600,100.2387864,33.876
42900,100.0859924,33.7802
43200,101.7481704,33.6814
43500,97.85684919999994,33.5853
43800,102.7324772000001,33.4892
44100,106.9428576,33.3931
44400,105.6620112,33.2943
44700,105.2392516,33.1983
45000,111.6427268,33.1025
45300,108.5447036,33.0041
45600,109.6493848,32.9087
45900,112.1127832,32.8136
46200,116.1561996000001,32.7188
46500,119.9602987999999,32.6215
46800,114.7079852,32.5275
47100,115.515614,32.4339
47400,114.311672,32.3381
47700,115.6505804,32.2455
48000,117.2212232,32.1535
48300,115.1329072,32.0621
48600,119.9485795999998,31.9687
48900,122.3253024,31.8787
49200,132.074384,31.7895
49500,131.8781688,31.6984
49800,137.7269096,31.6107
50100,132.9855544,31.524
50400,128.1419300000001,31.4381
50700,129.2603803999999,31.3507
51000,134.7951216,31.2667
51300,135.2273132,31.1838
51600,141.8569628,31.0996
51900,150.6763900000001,31.0189
52200,149.8035904,30.9393
52500,152.6381444,30.8609
52800,159.0712351999999,30.7814
53100,158.2181016,30.7054
53400,159.8989724,30.6308
53700,166.3004196000001,30.5553
54000,172.7819624,30.4833
54300,171.0896036000001,30.4127
54600,175.1491479999999,30.3435
54900,169.6535595999999,30.2738
55200,172.8952276000001,30.2075
55500,179.3139144000002,30.1428
55800,177.6210948,30.0777
56100,178.8560668,30.0161
56400,187.491196,29.9561
56700,188.1071731999999,29.8977
57000,184.6960983999999,29.8393
57300,196.4334447999999,29.7842
57600,195.3080335999998,29.7309
57900,188.1981404,29.6778
58200,191.2179547999999,29.6279
58500,201.640388,29.5799
58800,201.9667736,29.5336
59100,201.6902064,29.4878
59400,214.3551696,29.4453
59700,218.2348207999999,29.4045
60000,219.8676952,29.3646
60300,226.1483240000001,29.3276
60600,230.1546667999999,29.2926
60900,235.6463800000002,29.2595
61200,244.1849888000001,29.2275
61500,240.3418624,29.1984
61800,242.7844428000001,29.1712
62100,244.7153735999999,29.1453
62400,243.2544063999999,29.1221
62700,244.039424,29.1009
63000,246.7594976,29.0818
63300,244.8884392000001,29.0642
63600,248.3814116,29.0491
