1200,175.8210116000001,40.2981
2400,195.121044,40.8678
3600,214.3711668,41.5637
4800,214.4647488000002,41.8617
6000,213.8947743999999,41.9944
7200,223.0933036,41.8617
8400,231.4680016,41.5637
9600,256.9281692,40.8678
10800,243.4672659999999,40.2981
12000,251.6860247999999,39.7019
13200,278.83996,38.8734
14400,316.4345903999998,38.4363
15600,344.6202051999999,38.0501
16800,402.2017332000002,38.0056
18000,443.2865399999999,38.1383
19200,474.2980432000002,38.6397
20400,500.6862203999996,39.1322
21600,504.2500347999999,40
22800,489.0233351999998,40.5895
24000,492.7719095999999,41.1266
25200,442.5595240000003,41.732
26400,411.4890048000001,41.9499
27600,363.2561012,41.9499
28800,304.4173467999998,41.7321
30000,281.3263040000002,41.3603
31200,294.4289372,40.5895
32400,310.0852180000001,40
33600,339.5305339999999,39.1322
34800,359.3614679999998,38.6397
36000,428.9250755999997,38.2679
37200,459.9434252000005,38.0056
38400,493.142386,38.0501
39600,528.8169492000002,38.4363
40800,542.4586763999999,38.8734
42000,535.5189024,39.4105
43200,526.9497959999999,40.2981
44400,509.1201259999995,40.8678
45600,495.6271895999999,41.5637
46800,465.0557015999998,41.8618
48000,410.6281256,41.9944
49200,364.4980912,41.8617
50400,350.8701931999998,41.5636
51600,339.3688464000002,40.8677
52800,338.3220768000001,40.2981
54000,328.1311560000001,39.7019
55200,361.1450863999999,38.8733
56400,384.1281064000001,38.4363
57600,406.8721800000002,38.0501
58800,455.8077828000002,38.0056
60000,483.255768,38.1383
61200,526.2707763999998,38.6397
62400,537.866004,39.1322
63600,524.2252307999998,40
64800,514.5675495999999,40.5895
66000,492.7044911999998,41.1266
67200,448.6824424,41.7321
68400,415.7094976000001,41.9499
69600,382.1390528000001,41.9499
70800,361.3129132000001,41.7321
72000,335.2450444000001,41.3604
